"Country Code","Year","Population"
"SVN","2005",2000474
"SWE","2005",9029572
"SWZ","2005",1105873
"SXM","2005",36934
"SYC","2005",82858
"SYR","2005",18294611
"TCA","2005",26448
"TCD","2005",10067009
"TEA","2005",1871547819
"TEC","2005",435634937
"TGO","2005",5683268
"THA","2005",65425470
"TJK","2005",6854176
"TKM","2005",4754641
"TLA","2005",544459791
"TLS","2005",1026484
"TMN","2005",303274818
"TON","2005",101041
"TSA","2005",1512670560
"TSS","2005",766080507
"TTO","2005",1296934
"TUN","2005",10102482
"TUR","2005",67903406
"TUV","2005",10027
"TZA","2005",39410545
"UGA","2005",28543940
"UKR","2005",47105150
"UMC","2005",2377231696
"URY","2005",3325612
"USA","2005",295516599
"UZB","2005",26167000
"VCT","2005",108744
"VEN","2005",26784161
"VGB","2005",23168
"VIR","2005",108454
"VNM","2005",84308843
"VUT","2005",209370
"WLD","2005",6520301437
"WSM","2005",179929
"XKX","2005",1705780
"YEM","2005",20582927
"ZAF","2005",48820586
"ZMB","2005",12052156
"ZWE","2005",12940032
"ABW","2006",100832
"AFG","2006",25893450
"AGO","2006",20262399
"ALB","2006",2992547
"AND","2006",80991
"ARB","2006",323773264
"ARE","2006",5242032
"ARG","2006",39558890
"ARM","2006",2958500
"ASM","2006",58650
"ATG","2006",90301
"AUS","2006",20697900
"AUT","2006",8268641
"AZE","2006",8484550
"BDI","2006",7675338
"BEL","2006",10547958
"BEN","2006",8216896
"BFA","2006",13829177
"BGD","2006",145368004
"BGR","2006",7601022
"BHR","2006",958414
"BHS","2006",335830
"BIH","2006",3779468
"BLR","2006",9604924
"BLZ","2006",290747
"BMU","2006",64523
"BOL","2006",9283334
"BRA","2006",189012412
"BRB","2006",275039
"BRN","2006",370250
"BTN","2006",672228
"BWA","2006",1884238
"CAF","2006",4201758
"CAN","2006",32570505
"CEB","2006",105901322
"CHE","2006",7483934
"CHI","2006",155411
"CHL","2006",16319792
"CHN","2006",1311020000
"CIV","2006",18699435
"CMR","2006",17899562
"COD","2006",56543011
"COG","2006",3842365
"COL","2006",43835722
"COM","2006",626425
"CPV","2006",480795
"CRI","2006",4308794
"CSS","2006",6806838
"CUB","2006",11296233
"CUW","2006",141239
"CYM","2006",50031
"CYP","2006",1045509
"CZE","2006",10238905
"DEU","2006",82376451
"DJI","2006",796208
"DMA","2006",70807
"DNK","2006",5437272
"DOM","2006",9371338
"DZA","2006",33777915
"EAP","2006",1910175449
"EAR","2006",2734859659
"EAS","2006",2147028911
"ECA","2006",398011334
"ECS","2006",875343235
"ECU","2006",13967480
"EGY","2006",78159048
"EMU","2006",330922791
"ERI","2006",4066648
"ESP","2006",44397319
"EST","2006",1346810
"ETH","2006",78850689
"EUU","2006",497973712
"FCS","2006",397732436
"FIN","2006",5266268
"FJI","2006",827411
"FRA","2006",63621381
"FRO","2006",48383
"FSM","2006",105684
"GAB","2006",1444844
"GBR","2006",60846820
"GEO","2006",4136000
"GHA","2006",22113425
"GIB","2006",32296
"GIN","2006",9881428
"GMB","2006",1491021
"GNB","2006",1412669
"GNQ","2006",792217
"GRC","2006",11020362
"GRD","2006",103259
"GRL","2006",56774
"GTM","2006",13397008
"GUM","2006",158648
"GUY","2006",749601
"HIC","2006",1115521566
"HKG","2006",6857100
"HND","2006",7541406
"HPC","2006",563415107
"HRV","2006",4440000
"HTI","2006",9409457
"HUN","2006",10071370
"IBD","2006",4254416859
"IBT","2006",5506476139
"IDA","2006",1252059280
"IDB","2006",412705870
"IDN","2006",229838202
"IDX","2006",839353410
"IMN","2006",76914
"IND","2006",1161977719
"INX","2006",NA
"IRL","2006",4273591
"IRN","2006",71227880
"IRQ","2006",27697912
"ISL","2006",303782
"ISR","2006",7053700
"ITA","2006",58143979
"JAM","2006",2760279
"JOR","2006",5934232
"JPN","2006",127854000
"KAZ","2006",15308084
"KEN","2006",37052050
"KGZ","2006",5218400
"KHM","2006",13474489
"KIR","2006",94260
"KNA","2006",49210
"KOR","2006",48438292
"KWT","2006",2377258
"LAC","2006",541798268
"LAO","2006",5849356
"LBN","2006",4057350
"LBR","2006",3375838
"LBY","2006",5881435
"LCA","2006",165407
"LCN","2006",567826545
"LDC","2006",772488966
"LIC","2006",502059411
"LIE","2006",35095
"LKA","2006",19670151
"LMC","2006",2589147803
"LMY","2006",5485959084
"LSO","2006",1965662
"LTE","2006",2129838874
"LTU","2006",3269909
"LUX","2006",472637
"LVA","2006",2218357
"MAC","2006",493320
"MAF","2006",28414
"MAR","2006",30869346
"MCO","2006",34408
"MDA","2006",3585209
"MDG","2006",18880268
"MDV","2006",327371
"MEA","2006",356287693
"MEX","2006",110092378
"MHL","2006",52078
"MIC","2006",4983899673
"MKD","2006",2063145
"MLI","2006",13227064
"MLT","2006",405308
"MMR","2006",48846474
"MNA","2006",312079307
"MNE","2006",615025
"MNG","2006",2558012
"MNP","2006",61688
"MOZ","2006",21547463
"MRT","2006",3220653
"MUS","2006",1233996
"MWI","2006",13429262
"MYS","2006",26143566
"NAC","2006",331014940
"NAM","2006",2055734
"NCL","2006",235000
"NER","2006",14132064
"NGA","2006",142614094
"NIC","2006",5450211
"NLD","2006",16346101
"NOR","2006",4660677
"NPL","2006",25940618
"NRU","2006",10101
"NZL","2006",4184600
"OED","2006",1206821081
"OMN","2006",2582991
"OSS","2006",23681565
"PAK","2006",157093993
"PAN","2006",3391905
"PER","2006",27949944
"PHL","2006",87809419
"PLW","2006",20012
"PNG","2006",6470272
"POL","2006",38141267
"PRE","2006",658586521
"PRI","2006",3805214
"PRK","2006",24061097
"PRT","2006",10522288
"PRY","2006",5882796
"PSE","2006",3406334
"PSS","2006",2098522
"PST","2006",1052236684
"PYF","2006",257832
"QAT","2006",1010382
"ROU","2006",21193760
"RUS","2006",143049528
"RWA","2006",9206580
"SAS","2006",1536943534
"SAU","2006",24578301
"SDN","2006",31607064
"SEN","2006",11556763
"SGP","2006",4401365
"SLB","2006",481422
"SLE","2006",5848692
"SLV","2006",6056478
"SMR","2006",29614
"SOM","2006",10718317
"SRB","2006",7411569
"SSA","2006",786951192
"SSD","2006",8468152
"SSF","2006",787035792
"SST","2006",32586925
"STP","2006",159328
"SUR","2006",504307
"SVK","2006",5373054
"SVN","2006",2006868
"SWE","2006",9080505
"SWZ","2006",1120514
"SXM","2006",38270
"SYC","2006",84600
"SYR","2006",18914977
"TCA","2006",27642
"TCD","2006",10421597
"TEA","2006",1886075714
"TEC","2006",436152601
"TGO","2006",5837792
"THA","2006",65824164
"TJK","2006",7000557
"TKM","2006",4810105
"TLA","2006",551595525
"TLS","2006",1048621
"TMN","2006",308672973
"TON","2006",101689
"TSA","2006",1536943534
"TSS","2006",787035792
"TTO","2006",1303144
"TUN","2006",10196136
"TUR","2006",68763405
"TUV","2006",10137
"TZA","2006",40634948
"UGA","2006",29550662
"UKR","2006",46787750
"UMC","2006",2394751870
"URY","2006",3331043
"USA","2006",298379912
"UZB","2006",26488250
"VCT","2006",108907
"VEN","2006",27239168
"VGB","2006",23905
"VIR","2006",108371
"VNM","2006",85094617
"VUT","2006",214634
"WLD","2006",6601480650
"WSM","2006",181094
"XKX","2006",1719536
"YEM","2006",21160534
"ZAF","2006",49364582
"ZMB","2006",12383446
"ZWE","2006",13124267
"ABW","2007",101220
"AFG","2007",26616792
"AGO","2007",20997687
"ALB","2007",2970017
"AND","2007",82683
"ARB","2007",331653797
"ARE","2007",6044067
"ARG","2007",39970224
"ARM","2007",2933056
"ASM","2007",57903
"ATG","2007",91381
"AUS","2007",20827600
"AUT","2007",8295487
"AZE","2007",8581300
"BDI","2007",7939573
"BEL","2007",10625700
"BEN","2007",8454791
"BFA","2007",14252021
"BGD","2007",147139191
"BGR","2007",7545338
"BHR","2007",1035891
"BHS","2007",342328
"BIH","2007",3774000
"BLR","2007",9560953
"BLZ","2007",298407
"BMU","2007",64888
"BOL","2007",9441444
"BRA","2007",191026637
"BRB","2007",276150
"BRN","2007",374864
"BTN","2007",686958
"BWA","2007",1914414
"CAF","2007",4275800
"CAN","2007",32887928
"CEB","2007",105504531
"CHE","2007",7551117
"CHI","2007",156513
"CHL","2007",16491687
"CHN","2007",1317885000
"CIV","2007",19085941
"CMR","2007",18395389
"COD","2007",58417562
"COG","2007",3976246
"COL","2007",44374572
"COM","2007",641620
"CPV","2007",486438
"CRI","2007",4369469
"CSS","2007",6851221
"CUB","2007",11303687
"CUW","2007",144056
"CYM","2007",51483
"CYP","2007",1063712
"CZE","2007",10298828
"DEU","2007",82266372
"DJI","2007",809402
"DMA","2007",70950
"DNK","2007",5461438
"DOM","2007",9504353
"DZA","2007",34300076
"EAP","2007",1924328696
"EAR","2007",2778276175
"EAS","2007",2162102842
"ECA","2007",398693705
"ECS","2007",878465990
"ECU","2007",14205453
"EGY","2007",79537253
"EMU","2007",332645166
"ERI","2007",4153332
"ESP","2007",45226803
"EST","2007",1340680
"ETH","2007",81000409
"EUU","2007",499916647
"FCS","2007",407747286
"FIN","2007",5288720
"FJI","2007",834812
"FRA","2007",64016227
"FRO","2007",48448
"FSM","2007",105078
"GAB","2007",1489193
"GBR","2007",61322463
"GEO","2007",4082000
"GHA","2007",22700212
"GIB","2007",32510
"GIN","2007",10096727
"GMB","2007",1539116
"GNB","2007",1445958
"GNQ","2007",829327
"GRC","2007",11048473
"GRD","2007",103586
"GRL","2007",56555
"GTM","2007",13700286
"GUM","2007",158855
"GUY","2007",747869
"HIC","2007",1124300804
"HKG","2007",6916300
"HND","2007",7707972
"HPC","2007",579434057
"HRV","2007",4436000
"HTI","2007",9556889
"HUN","2007",10055780
"IBD","2007",4297926889
"IBT","2007",5579375628
"IDA","2007",1281448739
"IDB","2007",422204235
"IDN","2007",232989141
"IDX","2007",859244504
"IMN","2007",77727
"IND","2007",1179681239
"INX","2007",NA
"IRL","2007",4398942
"IRN","2007",72031103
"IRQ","2007",28390433
"ISL","2007",311566
"ISR","2007",7180100
"ITA","2007",58438310
"JAM","2007",2775467
"JOR","2007",6193191
"JPN","2007",128001000
"KAZ","2007",15484192
"KEN","2007",38085909
"KGZ","2007",5268400
"KHM","2007",13676693
"KIR","2007",96311
"KNA","2007",49783
"KOR","2007",48683638
"KWT","2007",2503410
"LAC","2007",548789887
"LAO","2007",5949787
"LBN","2007",4086466
"LBR","2007",3512932
"LBY","2007",5970362
"LCA","2007",167288
"LCN","2007",575000048
"LDC","2007",790978141
"LIC","2007",515977457
"LIE","2007",35322
"LKA","2007",19810789
"LMC","2007",2631091627
"LMY","2007",5558927442
"LSO","2007",1982287
"LTE","2007",2142907075
"LTU","2007",3231294
"LUX","2007",479993
"LVA","2007",2200325
"MAC","2007",503823
"MAF","2007",28905
"MAR","2007",31225881
"MCO","2007",35111
"MDA","2007",3576910
"MDG","2007",19433523
"MDV","2007",336070
"MEA","2007",363996317
"MEX","2007",111836346
"MHL","2007",52137
"MIC","2007",5042949985
"MKD","2007",2065458
"MLI","2007",13675606
"MLT","2007",406724
"MMR","2007",49171586
"MNA","2007",317721161
"MNE","2007",615875
"MNG","2007",2591670
"MNP","2007",59513
"MOZ","2007",22188387
"MRT","2007",3312665
"MUS","2007",1239630
"MWI","2007",13840969
"MYS","2007",26625845
"NAC","2007",334184023
"NAM","2007",2079915
"NCL","2007",238000
"NER","2007",14668338
"NGA","2007",146417024
"NIC","2007",5522106
"NLD","2007",16381696
"NOR","2007",4709153
"NPL","2007",26214847
"NRU","2007",10075
"NZL","2007",4223800
"OED","2007",1215883020
"OMN","2007",2662762
"OSS","2007",24300791
"PAK","2007",160332974
"PAN","2007",3453807
"PER","2007",28292724
"PHL","2007",89293490
"PLW","2007",20116
"PNG","2007",6627922
"POL","2007",38120560
"PRE","2007",677788806
"PRI","2007",3782995
"PRK","2007",24203289
"PRT","2007",10542964
"PRY","2007",5966159
"PSE","2007",3494496
"PSS","2007",2126308
"PST","2007",1058174510
"PYF","2007",260594
"QAT","2007",1189633
"ROU","2007",20882982
"RUS","2007",142805088
"RWA","2007",9447402
"SAS","2007",1560818860
"SAU","2007",25252569
"SDN","2007",32282526
"SEN","2007",11873557
"SGP","2007",4588599
"SLB","2007",492940
"SLE","2007",6015417
"SLV","2007",6083475
"SMR","2007",29977
"SOM","2007",11038596
"SRB","2007",7381579
"SSA","2007",808575133
"SSD","2007",8856800
"SSF","2007",808660166
"SST","2007",33278320
"STP","2007",163101
"SUR","2007",509705
"SVK","2007",5374622
"SVN","2007",2018122
"SWE","2007",9148092
"SWZ","2007",1138434
"SXM","2007",39462
"SYC","2007",85033
"SYR","2007",19632806
"TCA","2007",28640
"TCD","2007",10775708
"TEA","2007",1900087620
"TEC","2007",436814265
"TGO","2007",5997385
"THA","2007",66195615
"TJK","2007",7152385
"TKM","2007",4870137
"TLA","2007",558768052
"TLS","2007",1064973
"TMN","2007",314226665
"TON","2007",102357
"TSA","2007",1560818860
"TSS","2007",808660166
"TTO","2007",1309260
"TUN","2007",10298087
"TUR","2007",69597281
"TUV","2007",10243
"TZA","2007",41923715
"UGA","2007",30590487
"UKR","2007",46509350
"UMC","2007",2411858358
"URY","2007",3339741
"USA","2007",301231207
"UZB","2007",26868000
"VCT","2007",109047
"VEN","2007",27691965
"VGB","2007",24731
"VIR","2007",108339
"VNM","2007",85889590
"VUT","2007",219953
"WLD","2007",6683228246
"WSM","2007",182286
"XKX","2007",1733404
"YEM","2007",21751605
"ZAF","2007",49887181
"ZMB","2007",12725974
"ZWE","2007",13329909
"ABW","2008",101353
"AFG","2008",27294031
"AGO","2008",21759420
"ALB","2008",2947314
"AND","2008",83861
"ARB","2008",339825483
"ARE","2008",6894278
"ARG","2008",40382389
"ARM","2008",2908220
"ASM","2008",57030
"ATG","2008",92478
"AUS","2008",21249200
"AUT","2008",8321496
"AZE","2008",8763400
"BDI","2008",8212264
"BEL","2008",10709973
"BEN","2008",8696916
"BFA","2008",14689726
"BGD","2008",148805814
"BGR","2008",7492561
"BHR","2008",1114590
"BHS","2008",348676
"BIH","2008",3763599
"BLR","2008",9527985
"BLZ","2008",306165
"BMU","2008",65273
"BOL","2008",9599855
"BRA","2008",192979029
"BRB","2008",277319
"BRN","2008",379252
"BTN","2008",700950
"BWA","2008",1946351
"CAF","2008",4345386
"CAN","2008",33245773
"CEB","2008",105126686
"CHE","2008",7647675
"CHI","2008",157581
"CHL","2008",16661942
"CHN","2008",1324655000
"CIV","2008",19497986
"CMR","2008",18907008
"COD","2008",60373608
"COG","2008",4115435
"COL","2008",44901544
"COM","2008",657229
"CPV","2008",491723
"CRI","2008",4429508
"CSS","2008",6895315
"CUB","2008",11309754
"CUW","2008",145880
"CYM","2008",52926
"CYP","2008",1081563
"CZE","2008",10384603
"DEU","2008",82110097
"DJI","2008",822934
"DMA","2008",71074
"DNK","2008",5493621
"DOM","2008",9636520
"DZA","2008",34860715
"EAP","2008",1938364036
"EAR","2008",2821797496
"EAS","2008",2177421109
"ECA","2008",399739094
"ECS","2008",881965815
"ECU","2008",14447562
"EGY","2008",80953881
"EMU","2008",334274730
"ERI","2008",4232636
"ESP","2008",45954106
"EST","2008",1337090
"ETH","2008",83184892
"EUU","2008",501808477
"FCS","2008",417919663
"FIN","2008",5313399
"FJI","2008",843340
"FRA","2008",64374989
"FRO","2008",48485
"FSM","2008",104478
"GAB","2008",1536411
"GBR","2008",61806995
"GEO","2008",4030000
"GHA","2008",23298640
"GIB","2008",32732
"GIN","2008",10323142
"GMB","2008",1588572
"GNB","2008",1480841
"GNQ","2008",868418
"GRC","2008",11077841
"GRD","2008",103930
"GRL","2008",56328
"GTM","2008",14006366
"GUM","2008",159035
"GUY","2008",746314
"HIC","2008",1133635561
"HKG","2008",6957800
"HND","2008",7872658
"HPC","2008",595849807
"HRV","2008",4434508
"HTI","2008",9705029
"HUN","2008",10038188
"IBD","2008",4341646360
"IBT","2008",5653072235
"IDA","2008",1311425875
"IDB","2008",432032769
"IDN","2008",236159276
"IDX","2008",879393106
"IMN","2008",78534
"IND","2008",1197146906
"INX","2008",NA
"IRL","2008",4489544
"IRN","2008",72845542
"IRQ","2008",29111417
"ISL","2008",317414
"ISR","2008",7308800
"ITA","2008",58826731
"JAM","2008",2790122
"JOR","2008",6489822
"JPN","2008",128063000
"KAZ","2008",15674000
"KEN","2008",39148416
"KGZ","2008",5318700
"KHM","2008",13880509
"KIR","2008",98440
"KNA","2008",50332
"KOR","2008",49054708
"KWT","2008",2652340
"LAC","2008",555795034
"LAO","2008",6052190
"LBN","2008",4111047
"LBR","2008",3662993
"LBY","2008",6053078
"LCA","2008",169220
"LCN","2008",582186320
"LDC","2008",809730997
"LIC","2008",530237548
"LIE","2008",35541
"LKA","2008",19945832
"LMC","2008",2673217147
"LMY","2008",5632666962
"LSO","2008",1999930
"LTE","2008",2156163629
"LTU","2008",3198231
"LUX","2008",488650
"LVA","2008",2177322
"MAC","2008",514348
"MAF","2008",29376
"MAR","2008",31596855
"MCO","2008",35853
"MDA","2008",3570108
"MDG","2008",19996469
"MDV","2008",345054
"MEA","2008",371999662
"MEX","2008",113661809
"MHL","2008",52218
"MIC","2008",5102429414
"MKD","2008",2067378
"MLI","2008",14138216
"MLT","2008",409379
"MMR","2008",49479752
"MNA","2008",323531149
"MNE","2008",616969
"MNG","2008",2628131
"MNP","2008",57431
"MOZ","2008",22846758
"MRT","2008",3407541
"MUS","2008",1244121
"MWI","2008",14271234
"MYS","2008",27111069
"NAC","2008",337405012
"NAM","2008",2106375
"NCL","2008",242000
"NER","2008",15228525
"NGA","2008",150347390
"NIC","2008",5594506
"NLD","2008",16445593
"NOR","2008",4768212
"NPL","2008",26475859
"NRU","2008",10047
"NZL","2008",4259800
"OED","2008",1225426691
"OMN","2008",2759014
"OSS","2008",24955735
"PAK","2008",163644603
"PAN","2008",3516268
"PER","2008",28641980
"PHL","2008",90751864
"PLW","2008",20228
"PNG","2008",6787187
"POL","2008",38125759
"PRE","2008",697549138
"PRI","2008",3760866
"PRK","2008",24335146
"PRT","2008",10558177
"PRY","2008",6047117
"PSE","2008",3596688
"PSS","2008",2155439
"PST","2008",1064603304
"PYF","2008",263179
"QAT","2008",1389342
"ROU","2008",20537875
"RUS","2008",142742350
"RWA","2008",9708169
"SAS","2008",1584359049
"SAU","2008",25940770
"SDN","2008",32955496
"SEN","2008",12203957
"SGP","2008",4839396
"SLB","2008",504477
"SLE","2008",6165372
"SLV","2008",6110301
"SMR","2008",30351
"SOM","2008",11369276
"SRB","2008",7350222
"SSA","2008",830878600
"SSD","2008",9263136
"SSF","2008",830965556
"SST","2008",34006489
"STP","2008",166913
"SUR","2008",515148
"SVK","2008",5379233
"SVN","2008",2021316
"SWE","2008",9219637
"SWZ","2008",1158897
"SXM","2008",40458
"SYC","2008",86956
"SYR","2008",20325443
"TCA","2008",29481
"TCD","2008",11133861
"TEA","2008",1913992088
"TEC","2008",437864853
"TGO","2008",6161796
"THA","2008",66545760
"TJK","2008",7309728
"TKM","2008",4935762
"TLA","2008",565956228
"TLS","2008",1078110
"TMN","2008",319934461
"TON","2008",103005
"TSA","2008",1584359049
"TSS","2008",830965556
"TTO","2008",1315372
"TUN","2008",10407336
"TUR","2008",70440032
"TUV","2008",10340
"TZA","2008",43270144
"UGA","2008",31663896
"UKR","2008",46258200
"UMC","2008",2429212267
"URY","2008",3350824
"USA","2008",304093966
"UZB","2008",27302800
"VCT","2008",109165
"VEN","2008",28141701
"VGB","2008",25604
"VIR","2008",108399
"VNM","2008",86707801
"VUT","2008",225340
"WLD","2008",6766302523
"WSM","2008",183526
"XKX","2008",1747383
"YEM","2008",22356391
"ZAF","2008",50412129
"ZMB","2008",13082517
"ZWE","2008",13558469
"ABW","2009",101453
"AFG","2009",28004331
"AGO","2009",22549547
"ALB","2009",2927519
"AND","2009",84462
"ARB","2009",348145094
"ARE","2009",7666393
"ARG","2009",40799407
"ARM","2009",2888584
"ASM","2009",56227
"ATG","2009",93581
"AUS","2009",21691700
"AUT","2009",8343323
"AZE","2009",8947243
"BDI","2009",8489031
"BEL","2009",10796493
"BEN","2009",8944706
"BFA","2009",15141099
"BGD","2009",150454708
"BGR","2009",7444443
"BHR","2009",1185029
"BHS","2009",354856
"BIH","2009",3746561
"BLR","2009",9506765
"BLZ","2009",313929
"BMU","2009",65636
"BOL","2009",9758748
"BRA","2009",194895996
"BRB","2009",278470
"BRN","2009",383772
"BTN","2009",714458
"BWA","2009",1979882
"CAF","2009",4404230
"CAN","2009",33628571
"CEB","2009",104924372
"CHE","2009",7743831
"CHI","2009",158603
"CHL","2009",16829442
"CHN","2009",1331260000
"CIV","2009",19936366
"CMR","2009",19432541
"COD","2009",62409435
"COG","2009",4253712
"COL","2009",45416181
"COM","2009",673252
"CPV","2009",496963
"CRI","2009",4488263
"CSS","2009",6939534
"CUB","2009",11318602
"CUW","2009",146833
"CYM","2009",54279
"CYP","2009",1098076
"CZE","2009",10443936
"DEU","2009",81902307
"DJI","2009",836840
"DMA","2009",71229
"DNK","2009",5523095
"DOM","2009",9767758
"DZA","2009",35465760
"EAP","2009",1952308531
"EAR","2009",2865439651
"EAS","2009",2192351452
"ECA","2009",401472949
"ECS","2009",885591693
"ECU","2009",14691275
"EGY","2009",82465022
"EMU","2009",335360887
"ERI","2009",4310334
"ESP","2009",46362946
"EST","2009",1334515
"ETH","2009",85416253
"EUU","2009",503317964
"FCS","2009",428246870
"FIN","2009",5338871
"FJI","2009",851967
"FRA","2009",64707044
"FRO","2009",48517
"FSM","2009",103960
"GAB","2009",1586754
"GBR","2009",62276270
"GEO","2009",3978000
"GHA","2009",23903831
"GIB","2009",32956
